day,period,timestamp_utc,tick_id,side,bid,ask,spread,zone_radius,in_hot_zone,near_zones,confluence,nearest_zone,nearest_distance,entry_price,mfe_5,mae_5,pnl_5,mfe_15,mae_15,pnl_15,mfe_60,mae_60,pnl_60,cover_seconds,covered_within_5s,excellent_entry_proxy,zone_interactions,aligned,quote_slope_300
2026-02-09,later,2026-02-09T00:53:29+00:00,30847741,long,5020.11,5020.38,0.27,0.78,True,quote_average,1,quote_average,0.4483174625393076,5020.38,-0.1300000000001091,0.8900000000003274,-0.8900000000003274,0.2100000000000363,0.8900000000003274,-0.3000000000001819,0.6499999999996362,2.319999999999709,-0.6099999999996726,8.0,False,False,quote_average:reaction,False,-0.1317314863736101
2026-02-09,later,2026-02-09T00:59:40+00:00,30848905,short,5020.31,5020.66,0.35,0.82,True,quote_average,1,quote_average,0.2856873422779244,5020.31,-0.2999999999992724,1.1499999999996362,-1.1499999999996362,0.2700000000004365,1.1499999999996362,0.2700000000004365,3.039999999999964,8.489999999999782,-0.3899999999994179,14.0,False,False,quote_average:reaction,False,0.08409319924339798
2026-02-09,later,2026-02-09T01:24:59+00:00,30854645,short,5020.42,5020.73,0.31,0.75,True,quote_average,1,quote_average,0.4557699368169778,5020.42,2.4899999999997817,0.3400000000001455,2.4899999999997817,6.520000000000437,0.3400000000001455,6.520000000000437,6.520000000000437,0.3400000000001455,5.3400000000001455,2.0,True,True,quote_average:reaction,False,0.11343683302311547
2026-02-09,later,2026-02-09T02:54:26+00:00,30872870,long,5011.64,5011.95,0.31,0.82,True,time_average|quote_average,2,time_average,0.1462929249655644,5011.95,-0.3199999999997089,0.5999999999994543,-0.4499999999998181,1.7399999999997815,0.9200000000000728,1.0700000000006185,1.7399999999997815,5.260000000000218,-3.80999999999949,10.0,False,False,time_average:inside|quote_average:reaction,False,-0.1071288210378043
2026-02-09,later,2026-02-09T04:59:20+00:00,30894039,short,5013.05,5013.4,0.35,0.66,True,quote_average,1,quote_average,0.334509310247995,5013.05,-0.3299999999999272,1.0100000000002185,-0.8000000000001819,1.1300000000001091,1.0100000000002185,1.1300000000001091,1.4200000000000728,1.0100000000002185,0.5500000000001819,12.0,False,False,quote_average:reaction,True,-0.01835005049542815
2026-02-09,later,2026-02-09T07:11:49+00:00,30919369,long,5017.75,5018.04,0.29,0.62,True,quote_average|time_average,2,quote_average,0.0547272463427361,5018.04,2.550000000000182,0.0,2.289999999999964,2.569999999999709,0.0,1.9600000000000364,2.569999999999709,0.0,0.6099999999996726,1.0,True,True,quote_average:reaction|time_average:reaction,True,0.03357841302113229
2026-02-09,later,2026-02-09T12:05:50+00:00,30969353,short,5015.76,5016.07,0.31,0.7,True,time_average|quote_average,2,time_average,0.3378176296955644,5015.76,0.0200000000004365,0.6099999999996726,-0.1799999999993815,1.0700000000006185,0.6099999999996726,1.0700000000006185,4.010000000000218,0.6099999999996726,3.480000000000473,1.0,True,False,time_average:reaction|quote_average:reaction,True,-0.026038257050458924
2026-02-09,later,2026-02-09T14:11:53+00:00,30992249,short,5014.58,5014.93,0.35,0.68,True,quote_average|time_average,2,quote_average,0.2181852697985959,5014.58,-0.4800000000004729,1.069999999999709,-1.069999999999709,-0.4800000000004729,1.3800000000001091,-0.6900000000005093,2.9899999999997817,1.3800000000001091,2.9899999999997817,,False,False,quote_average:reaction|time_average:reaction,True,-0.012453243138224934
2026-02-10,later,2026-02-09T21:00:44+00:00,31072850,long,5082.75,5083.06,0.31,0.72,True,time_average|quote_average,2,time_average,0.2413333333342961,5083.06,-0.3000000000001819,0.3900000000003274,-0.3900000000003274,-0.3000000000001819,0.4000000000005457,-0.4000000000005457,-0.3000000000001819,2.740000000000691,-2.2200000000002547,,False,False,time_average:reaction|quote_average:reaction,False,0.0
2026-02-10,later,2026-02-10T00:01:05+00:00,31092040,short,5042.37,5042.73,0.36,0.7,True,quote_average,1,quote_average,0.2908454644366429,5042.37,-0.0500000000001819,0.4400000000005093,-0.0500000000001819,2.319999999999709,0.4400000000005093,1.6400000000003274,6.869999999999891,1.5200000000004366,-1.230000000000473,7.0,False,False,quote_average:reaction,True,-0.3351191943465892
2026-02-10,later,2026-02-10T00:05:55+00:00,31093067,short,5041.73,5042.06,0.33,0.7600000000020373,True,quote_average,1,quote_average,0.3497966060040198,5041.73,-0.3300000000008367,0.5700000000006185,-0.5700000000006185,-0.3300000000008367,2.1500000000005457,-2.1500000000005457,-0.3300000000008367,3.480000000000473,-2.240000000000691,,False,False,quote_average:reaction,True,-0.013238174481557508
2026-02-10,later,2026-02-10T00:07:52+00:00,31093377,long,5042.63,5042.91,0.28,0.74,True,quote_average,1,quote_average,0.501035368214616,5042.91,0.1599999999998544,0.0799999999999272,0.1400000000003274,1.6500000000005457,0.0799999999999272,1.6500000000005457,2.0299999999997453,0.3899999999994179,-0.2899999999999636,4.0,True,True,quote_average:reaction,True,0.03474332880432485
2026-02-10,later,2026-02-10T01:15:41+00:00,31106473,short,5036.59,5036.85,0.26,0.7,True,quote_average,1,quote_average,0.0285199786585508,5036.59,0.3699999999998908,0.2399999999997817,-0.1899999999995998,1.0299999999997451,0.2399999999997817,0.6000000000003638,2.100000000000364,0.4099999999998545,0.6000000000003638,2.0,True,True,quote_average:reaction,True,-0.19364000104906154
2026-02-10,later,2026-02-10T01:16:00+00:00,31106546,long,5036.65,5036.9,0.25,0.7,True,quote_average,1,quote_average,0.0278291283384533,5036.9,-0.1899999999995998,1.5499999999992724,-1.5499999999992724,-0.1899999999995998,1.5499999999992724,-0.4600000000000364,-0.1899999999995998,2.759999999999309,-0.6999999999998181,,False,False,quote_average:reaction,False,-0.17432617456779553
2026-02-10,later,2026-02-10T03:04:35+00:00,31129262,short,5037.23,5037.45,0.22,0.72,True,quote_average,1,quote_average,0.7116953560043839,5037.23,1.5999999999994543,0.2100000000000363,1.5999999999994543,2.179999999999381,0.2100000000000363,1.8599999999996728,6.819999999999709,0.2100000000000363,5.489999999999782,2.0,True,True,quote_average:reaction,False,0.00010996452238032361
2026-02-10,later,2026-02-10T06:28:24+00:00,31164192,long,5032.99,5033.42,0.43,0.78,True,quote_average,1,quote_average,0.4901874145871261,5033.42,-0.1900000000005093,0.4099999999998545,-0.4099999999998545,-0.0900000000001455,0.5299999999997453,-0.5299999999997453,0.4899999999997817,1.1499999999996362,-0.949999999999818,,False,False,quote_average:reaction,True,0.007242078522722295
2026-02-10,later,2026-02-10T07:36:30+00:00,31176327,short,5032.8,5033.12,0.32,0.6,True,quote_average,1,quote_average,0.1656025195661641,5032.8,-0.3699999999998908,1.1700000000000728,-0.6099999999996726,-0.3699999999998908,1.1700000000000728,-0.5199999999995271,0.2600000000002183,1.1700000000000728,-0.0100000000002182,,False,False,quote_average:reaction,True,-0.02699683384707896
2026-02-10,later,2026-02-10T07:52:29+00:00,31178770,long,5033.12,5033.44,0.32,0.56,True,quote_average,1,quote_average,0.2412801674809088,5033.44,0.8700000000008004,0.0,0.8700000000008004,1.7800000000006548,0.0,1.4700000000002549,1.7800000000006548,1.25,1.2400000000006912,1.0,True,True,quote_average:reaction,False,-0.022424029009016522
2026-02-10,later,2026-02-10T13:12:15+00:00,31229721,long,5037.03,5037.27,0.24,0.6100000000005821,True,quote_average,1,quote_average,0.3520816770778765,5037.27,-0.0300000000006548,0.3500000000003638,-0.2700000000004365,0.839999999999236,0.4500000000007276,0.839999999999236,3.459999999999127,0.5200000000004366,0.5799999999999272,13.0,False,False,quote_average:reaction,False,-0.011016297773494443
2026-02-10,later,2026-02-10T13:12:27+00:00,31229759,short,5036.82,5037.04,0.22,0.6299999999991996,True,quote_average,1,quote_average,0.1319988918403396,5036.82,-1.1599999999998545,1.5399999999999636,-1.3500000000003638,-1.1599999999998545,2.680000000000291,-2.680000000000291,-0.1700000000000727,4.150000000000546,-1.5399999999999636,,False,False,quote_average:reaction,True,-0.01054306360128976
2026-02-10,later,2026-02-10T14:54:33+00:00,31250604,short,5037.94,5038.17,0.23,0.9200000000037108,True,quote_average,1,quote_average,0.7292122766293687,5037.94,-0.3400000000001455,1.610000000000582,-1.4000000000005457,-0.3400000000001455,2.0700000000006185,-0.7100000000000364,-0.3400000000001455,3.770000000000437,-3.7600000000002174,,False,False,quote_average:reaction,True,-0.024963500962257967
2026-02-10,later,2026-02-10T15:10:56+00:00,31254242,long,5039.08,5039.22,0.14,0.8699999999989814,True,quote_average,1,quote_average,0.3852728574565844,5039.22,0.5099999999993088,0.2100000000000363,0.5099999999993088,3.3099999999994907,0.2100000000000363,3.3099999999994907,4.449999999999818,0.2100000000000363,1.8800000000001087,4.0,True,True,quote_average:reaction,False,-0.001703449775959598
2026-02-11,later,2026-02-10T21:51:34+00:00,31324761,short,5026.1,5026.43,0.33,0.72,True,time_average|quote_average,2,time_average,0.4034894991918918,5026.1,-0.569999999999709,0.589999999999236,-0.589999999999236,-0.3199999999997089,0.589999999999236,-0.3199999999997089,-0.3199999999997089,1.6700000000000728,-1.5399999999999636,,False,False,time_average:reaction|quote_average:reaction,True,-0.37120152102670545
2026-02-11,later,2026-02-11T00:58:39+00:00,31341384,short,5037.32,5037.58,0.26,0.58,True,quote_average,1,quote_average,0.3809108390869369,5037.32,-0.1199999999998908,0.3800000000001091,-0.1900000000005093,-0.0,0.3800000000001091,-0.0700000000006184,0.5299999999997453,2.2100000000000364,0.4299999999993815,8.0,False,False,quote_average:reaction,False,0.02620373170429957
2026-02-11,later,2026-02-11T00:58:58+00:00,31341424,long,5037.29,5037.53,0.24,0.56,True,quote_average,1,quote_average,0.3403628107380427,5037.53,1.5100000000002185,0.2199999999993451,1.3200000000006185,1.7100000000000364,0.2199999999993451,0.3000000000001819,1.7100000000000364,1.0,0.2800000000006548,2.0,True,True,quote_average:reaction,True,0.024124384571223345
2026-02-11,later,2026-02-11T01:29:22+00:00,31346757,short,5037.71,5037.94,0.23,0.46,True,quote_average,1,quote_average,0.0891966359686193,5037.71,-0.7600000000002183,1.1300000000001091,-1.1300000000001091,-0.7600000000002183,1.269999999999527,-1.1300000000001091,-0.1700000000000727,1.680000000000291,-1.680000000000291,,False,False,quote_average:reaction,True,-0.02943117025643005
2026-02-11,later,2026-02-11T08:36:43+00:00,31410756,short,5048.61,5048.81,0.2,0.45,True,quote_average,1,quote_average,0.1273892693043308,5048.61,0.019999999999527,0.3800000000001091,-0.3800000000001091,0.019999999999527,1.0900000000001455,-0.8400000000001455,0.019999999999527,2.4400000000005093,-2.2200000000002547,3.0,True,False,quote_average:reaction,True,-0.005039674545514572
2026-02-11,later,2026-02-11T09:06:35+00:00,31414630,long,5048.69,5048.84,0.15,0.4,True,quote_average,1,quote_average,0.2321667706564767,5048.84,-0.1500000000005457,0.1900000000005093,-0.1700000000000727,-0.1500000000005457,1.319999999999709,-1.319999999999709,-0.1500000000005457,1.6199999999998909,-1.4200000000000728,,False,False,quote_average:reaction,True,0.032315405858753365
2026-02-11,later,2026-02-11T13:41:10+00:00,31465004,long,5059.96,5060.19,0.23,1.25,True,quote_average,1,quote_average,0.2361446381673886,5060.19,0.2600000000002183,0.3499999999994543,-0.2599999999993088,4.730000000000473,0.3499999999994543,2.050000000000182,5.910000000000764,0.3499999999994543,3.860000000000582,1.0,True,True,quote_average:reaction,False,-0.04344340571969951
2026-02-11,later,2026-02-11T13:44:09+00:00,31465748,short,5060.3,5060.53,0.23,1.25,True,quote_average,1,quote_average,0.1066908398206578,5060.3,0.9000000000005457,0.0,0.3400000000001455,4.529999999999745,0.0,4.180000000000291,5.800000000000182,2.2600000000002183,-2.2100000000000364,1.0,True,True,quote_average:reaction,True,-0.002250754335364036
2026-02-11,later,2026-02-11T15:57:19+00:00,31496845,short,5059.7,5059.9,0.2,0.7700000000004366,True,quote_average,1,quote_average,0.7117701179722644,5059.7,-0.0799999999999272,1.610000000000582,-1.610000000000582,-0.0799999999999272,2.75,-2.380000000000109,-0.0799999999999272,3.720000000000255,-2.130000000000109,,False,False,quote_average:reaction,True,-0.006186513582179032
2026-02-12,later,2026-02-11T21:57:18+00:00,31561084,short,5083.09,5083.46,0.37,0.62,True,quote_average,1,quote_average,0.1615838610077844,5083.09,-0.269999999999527,0.4899999999997817,-0.4899999999997817,-0.2299999999995634,0.4899999999997817,-0.4099999999998545,1.3400000000001455,0.8000000000001819,-0.7699999999995271,,False,False,quote_average:reaction,True,-0.06565626855081064
2026-02-12,later,2026-02-12T02:56:58+00:00,31602683,short,5065.02,5065.18,0.16,0.48,True,quote_average,1,quote_average,0.3855238913165522,5065.02,0.1000000000003638,0.0299999999997453,-0.0299999999997453,0.110000000000582,0.3499999999994543,-0.0099999999993087,0.9400000000005092,0.3499999999994543,0.3500000000003638,1.0,True,False,quote_average:reaction,True,-0.011174059985933127
2026-02-12,later,2026-02-12T03:37:00+00:00,31608487,short,5065.4,5065.59,0.19,0.42,True,quote_average,1,quote_average,0.0727581121236653,5065.4,-0.1600000000007639,0.4500000000007276,-0.3400000000001455,0.1299999999991996,0.4500000000007276,0.0999999999994543,0.1499999999996362,0.8800000000001091,-0.0200000000004365,6.0,False,False,quote_average:reaction,True,-0.016919139690799057
2026-02-12,later,2026-02-12T03:42:58+00:00,31609087,short,5065.2,5065.44,0.24,0.42,True,quote_average,1,quote_average,0.2434743916637671,5065.2,-0.1500000000005457,0.8500000000003638,-0.8500000000003638,-0.1500000000005457,1.690000000000509,-1.180000000000291,-0.1500000000005457,1.690000000000509,-0.6100000000005821,,False,False,quote_average:reaction,True,-0.004291242871659051
2026-02-12,later,2026-02-12T06:11:31+00:00,31628653,long,5065.61,5065.84,0.23,0.46,True,quote_average,1,quote_average,0.2625821940246169,5065.84,0.25,0.1199999999998908,0.2299999999995634,0.7299999999995634,0.1199999999998908,0.4200000000000727,0.7299999999995634,0.3699999999998908,0.4399999999995998,3.0,True,False,quote_average:reaction,True,0.0024518557484043413
2026-02-12,later,2026-02-12T08:46:18+00:00,31651160,short,5064.34,5064.55,0.21,0.35,True,quote_average,1,quote_average,0.0130530471969905,5064.34,-0.5500000000001819,1.0299999999997451,-1.0299999999997451,-0.5399999999999636,1.059999999999491,-0.7100000000000364,1.2200000000002549,1.059999999999491,1.2200000000002549,,False,False,quote_average:reaction,True,-0.008996700516945566
2026-02-12,later,2026-02-12T10:15:38+00:00,31663473,long,5065.01,5065.17,0.16,0.38,True,quote_average,1,quote_average,0.1971948814871211,5065.17,-0.0699999999997089,0.6400000000003274,-0.0699999999997089,0.430000000000291,0.8299999999999272,0.430000000000291,1.050000000000182,1.4899999999997815,-0.3699999999998908,13.0,False,False,quote_average:reaction,True,0.00800557341426611
2026-02-12,later,2026-02-12T10:17:10+00:00,31663701,short,5065.11,5065.32,0.21,0.38,True,quote_average,1,quote_average,0.0720910402660592,5065.11,-0.4600000000000364,0.7700000000004366,-0.7700000000004366,-0.4600000000000364,1.0900000000001455,-0.8600000000005821,-0.1900000000005093,1.1000000000003638,-0.6400000000003274,,False,False,quote_average:reaction,False,0.004186459090306016
2026-02-12,later,2026-02-12T11:05:46+00:00,31669990,short,5064.78,5064.98,0.2,0.35,True,quote_average,1,quote_average,0.2495455611997385,5064.78,0.1899999999995998,0.949999999999818,0.1899999999995998,2.5999999999994543,0.949999999999818,2.139999999999418,3.050000000000182,0.949999999999818,2.369999999999891,5.0,True,False,quote_average:reaction,True,-0.014212347797183611
2026-02-12,later,2026-02-12T11:50:37+00:00,31675143,short,5065.19,5065.31,0.12,0.38,True,quote_average,1,quote_average,0.1939529854107604,5065.19,-0.1300000000001091,0.2700000000004365,-0.2700000000004365,-0.0300000000006548,0.5399999999999636,-0.5399999999999636,-0.0300000000006548,1.680000000000291,-0.9800000000004728,,False,False,quote_average:reaction,True,-0.0008803204937066766
2026-02-12,later,2026-02-12T11:55:46+00:00,31675822,long,5064.62,5064.86,0.24,0.42,True,quote_average,1,quote_average,0.3257732615284112,5064.86,0.660000000000764,0.0,0.660000000000764,0.680000000000291,1.059999999999491,-1.059999999999491,0.680000000000291,2.8299999999999272,-2.0599999999994907,1.0,True,False,quote_average:reaction,True,0.00969533913939813
2026-02-12,later,2026-02-12T12:39:19+00:00,31681106,long,5065.17,5065.34,0.17,0.44,True,quote_average,1,quote_average,0.2689851087088755,5065.34,-0.1400000000003274,0.1500000000005457,-0.1500000000005457,-0.1400000000003274,0.4200000000000727,-0.3500000000003638,-0.1400000000003274,2.800000000000182,-2.6900000000005093,,False,False,quote_average:reaction,True,0.0062542253299398
2026-02-12,later,2026-02-12T15:22:32+00:00,31711355,short,5064.28,5064.47,0.19,0.4400000000023283,True,quote_average,1,quote_average,0.2781473821978579,5064.28,-0.3800000000001091,0.680000000000291,-0.680000000000291,-0.1199999999998908,0.680000000000291,-0.5500000000001819,0.2599999999993088,0.8800000000001091,0.1199999999998908,,False,False,quote_average:reaction,False,0.010379448133789992
2026-02-12,later,2026-02-12T15:28:40+00:00,31712435,short,5064.59,5064.78,0.19,0.38,True,quote_average,1,quote_average,0.0346868770429864,5064.59,-0.1499999999996362,0.5399999999999636,-0.4899999999997817,-0.1499999999996362,1.180000000000291,-1.180000000000291,-0.1499999999996362,1.569999999999709,-0.6300000000001091,,False,False,quote_average:reaction,True,-0.0027617558880592696
2026-02-12,later,2026-02-12T16:03:23+00:00,31719478,short,5064.23,5064.43,0.2,0.6700000000018917,True,quote_average,1,quote_average,0.5380217619449468,5064.23,-0.2900000000008731,1.4700000000002549,-1.4700000000002549,-0.2900000000008731,2.410000000000764,-2.410000000000764,-0.2900000000008731,4.350000000000364,-2.280000000000655,,False,False,quote_average:reaction,True,-0.01360831816054997
